Timestamp,X,Y,Z
17-Feb-2025 15:07:14.096,0.001042,-0.006589,0.004844
17-Feb-2025 15:07:14.195,-0.001299,-0.005824,0.00885
17-Feb-2025 15:07:14.295,-0.000848,-0.006255,0.006143
17-Feb-2025 15:07:14.395,0.00028,-0.005214,0.004236
17-Feb-2025 15:07:14.494,0.0013,-0.007242,0.005825
17-Feb-2025 15:07:14.594,0.001113,-0.00872,0.004454
17-Feb-2025 15:07:14.693,0.000775,-0.004687,0.002948
17-Feb-2025 15:07:14.793,0.003178,-0.006372,0.003923
17-Feb-2025 15:07:14.893,0.000368,-0.003455,0.005793
17-Feb-2025 15:07:14.992,-0.00365,-0.003878,0.0046
17-Feb-2025 15:07:15.092,0.000486,-0.004504,0.003728
17-Feb-2025 15:07:15.191,0.00367,-0.003837,0.007646
17-Feb-2025 15:07:15.291,9e-06,-0.003837,0.004608
17-Feb-2025 15:07:15.391,0.00247,-0.004574,0.003837
17-Feb-2025 15:07:15.490,0.000991,-0.006834,0.004783
17-Feb-2025 15:07:15.590,0.002601,-0.004424,0.004091
17-Feb-2025 15:07:15.689,-0.00112,-0.003374,0.003086
17-Feb-2025 15:07:15.789,0.002517,-0.007862,0.007769
17-Feb-2025 15:07:15.889,0.000741,-0.006807,0.003875
17-Feb-2025 15:07:15.988,0.000905,-0.005781,0.004287
17-Feb-2025 15:07:16.088,-0.001228,-0.003507,0.004993
17-Feb-2025 15:07:16.187,0.001943,-0.00627,0.003065
17-Feb-2025 15:07:16.287,0.001385,-0.004206,0.003078
17-Feb-2025 15:07:16.386,-0.000715,-0.004563,0.004844
17-Feb-2025 15:07:16.486,-0.001857,-0.005021,0.003616
17-Feb-2025 15:07:16.586,0.000263,-0.004985,0.006934
17-Feb-2025 15:07:16.685,0.001595,-0.004843,0.005288
17-Feb-2025 15:07:16.785,-0.000491,-0.008687,0.002878
17-Feb-2025 15:07:16.884,0.000622,-0.005323,0.0043
17-Feb-2025 15:07:16.984,0.000162,-0.005917,0.005364
17-Feb-2025 15:07:17.084,0.003276,-0.002854,0.003081
17-Feb-2025 15:07:17.183,-0.00103,-0.007694,0.00674
17-Feb-2025 15:07:17.283,-0.00186,-0.003763,0.004858
17-Feb-2025 15:07:17.382,0.003144,-0.00582,0.004255
17-Feb-2025 15:07:17.482,-0.000995,-0.003662,0.005927
17-Feb-2025 15:07:17.582,0.002234,-0.005787,0.005766
17-Feb-2025 15:07:17.681,-0.003271,-0.007091,0.004177
17-Feb-2025 15:07:17.781,0.001422,-0.00402,0.006331
17-Feb-2025 15:07:17.880,0.001299,-0.005474,0.005544
17-Feb-2025 15:07:17.980,0.00354,-0.00363,0.006278
17-Feb-2025 15:07:18.080,0.004376,-0.003101,0.006217
17-Feb-2025 15:07:18.179,0.00015,-0.004849,0.005496
17-Feb-2025 15:07:18.279,0.000114,-0.004871,0.005957
17-Feb-2025 15:07:18.378,-0.000671,-0.004645,0.005722
17-Feb-2025 15:07:18.478,0.003687,-0.005288,0.005557
17-Feb-2025 15:07:18.578,0.000608,-0.00794,0.003063
17-Feb-2025 15:07:18.677,-0.004772,-0.006801,0.005858
17-Feb-2025 15:07:18.777,0.000311,-0.006579,0.005304
17-Feb-2025 15:07:18.876,0.001749,-0.006485,0.004408
17-Feb-2025 15:07:18.976,0.001668,-0.004777,0.006277
17-Feb-2025 15:07:19.076,0.000353,-0.004405,0.003521
17-Feb-2025 15:07:19.175,0.00222,-0.003729,0.004355
17-Feb-2025 15:07:19.275,-0.000436,-0.003715,0.004345
17-Feb-2025 15:07:19.374,-0.000377,-0.0045,0.005686
17-Feb-2025 15:07:19.474,-0.000301,-0.007697,0.002853
17-Feb-2025 15:07:19.574,0.000335,-0.00387,0.005143
17-Feb-2025 15:07:19.673,-0.003413,-0.004145,0.00294
17-Feb-2025 15:07:19.773,0.002639,-0.005403,0.003075
17-Feb-2025 15:07:19.872,-0.000567,-0.006774,0.005791
17-Feb-2025 15:07:19.972,0.001268,-0.005406,0.005679
17-Feb-2025 15:07:20.072,-0.000761,-0.003699,0.004199
17-Feb-2025 15:07:20.171,-0.000483,-0.006057,0.004871
17-Feb-2025 15:07:20.271,0.001078,-0.002916,0.004663
17-Feb-2025 15:07:20.370,0.00232,-0.003857,0.006743
17-Feb-2025 15:07:20.470,0.001368,-0.003156,0.004933
17-Feb-2025 15:07:20.570,-0.002444,-0.004511,0.005792
17-Feb-2025 15:07:20.669,0.002257,-0.006478,0.004473
17-Feb-2025 15:07:20.769,0.000264,-0.006218,0.005765
17-Feb-2025 15:07:20.868,-0.001576,-0.006032,0.003619
17-Feb-2025 15:07:20.968,0.001115,-0.00552,0.005964
17-Feb-2025 15:07:21.068,0.000531,-0.006778,0.005232
17-Feb-2025 15:07:21.167,0.002273,-0.003741,0.005343
17-Feb-2025 15:07:21.267,-0.001475,-0.00672,0.006503
17-Feb-2025 15:07:21.366,0.00079,-0.006168,0.003931
17-Feb-2025 15:07:21.466,0.000435,-0.00674,0.006502
17-Feb-2025 15:07:21.566,0.001272,-0.004398,0.005468
17-Feb-2025 15:07:21.665,-0.001766,-0.007287,0.003702
17-Feb-2025 15:07:21.765,0.002609,-0.003748,0.004569
17-Feb-2025 15:07:21.864,0.000746,-0.003339,0.006228
17-Feb-2025 15:07:21.964,-0.000281,-0.006804,0.004027
17-Feb-2025 15:07:22.064,0.002576,-0.006322,0.003796
17-Feb-2025 15:07:22.163,0.001059,-0.004157,0.006489
17-Feb-2025 15:07:22.263,0.003584,-0.004066,0.004979
17-Feb-2025 15:07:22.362,-0.002152,-0.00444,0.001696
17-Feb-2025 15:07:22.462,-0.00117,-0.00553,0.006642
17-Feb-2025 15:07:22.562,0.001181,-0.006889,0.003022
17-Feb-2025 15:07:22.661,0.000994,-0.005179,0.005936
17-Feb-2025 15:07:22.761,0.001519,-0.007785,0.006802
17-Feb-2025 15:07:22.860,-0.000487,-0.005616,0.00602
17-Feb-2025 15:07:22.960,0.000976,-0.005145,0.003685
17-Feb-2025 15:07:23.060,0.00077,-0.003089,0.006016
17-Feb-2025 15:07:23.159,0.000623,-0.00677,0.005621
17-Feb-2025 15:07:23.259,0.001552,-0.003013,0.00408
17-Feb-2025 15:07:23.358,0.000545,-0.005983,0.004205
17-Feb-2025 15:07:23.458,0.002494,-0.005649,0.0055
17-Feb-2025 15:07:23.557,0.000732,-0.005664,0.005522
17-Feb-2025 15:07:23.657,-0.0009,-0.005828,0.007671
17-Feb-2025 15:07:23.757,-0.001066,-0.004781,0.003946
17-Feb-2025 15:07:23.856,-0.000671,-0.004296,0.006748
17-Feb-2025 15:07:23.956,0.001508,-0.005077,0.006228
17-Feb-2025 15:07:24.055,0.002891,-0.008907,0.00355
17-Feb-2025 15:07:24.155,-0.000393,-0.006428,0.004645
17-Feb-2025 15:07:24.255,-0.000308,-0.0075,0.002724
17-Feb-2025 15:07:24.354,-0.000505,-0.004507,0.002579
17-Feb-2025 15:07:24.454,0.000637,-0.00391,0.006667
17-Feb-2025 15:07:24.553,5.9e-05,-0.007905,0.00644
17-Feb-2025 15:07:24.653,-0.001165,-0.005632,0.005389
17-Feb-2025 15:07:24.753,0.001902,-0.006093,0.005233
17-Feb-2025 15:07:24.852,-0.00232,-0.005554,0.006624
17-Feb-2025 15:07:24.952,-0.033186,-0.010585,-0.005536
17-Feb-2025 15:07:25.051,0.006255,-0.016478,0.007374
17-Feb-2025 15:07:25.151,-0.01305,-0.003474,0.006707
17-Feb-2025 15:07:25.251,-0.00019,-0.005919,0.004889
17-Feb-2025 15:07:25.350,-0.004386,-0.003738,0.007301
17-Feb-2025 15:07:25.450,0.002007,-0.006784,0.00389
17-Feb-2025 15:07:25.549,0.003079,-0.003821,0.003801
17-Feb-2025 15:07:25.649,0.002777,-0.001754,0.005797
17-Feb-2025 15:07:25.749,0.005473,-0.002962,0.006899
17-Feb-2025 15:07:25.848,0.00026,-0.002271,0.00271
17-Feb-2025 15:07:25.948,-0.013761,-0.008473,0.012297
17-Feb-2025 15:07:26.047,-0.002815,-0.000334,0.009778
17-Feb-2025 15:07:26.147,-0.007282,-0.000636,0.005731
17-Feb-2025 15:07:26.247,0.001305,-0.003767,0.005134
17-Feb-2025 15:07:26.346,-0.004778,-0.006458,0.006568
17-Feb-2025 15:07:26.446,0.006563,-0.003663,0.003539
17-Feb-2025 15:07:26.545,0.004678,-0.000852,0.00265
17-Feb-2025 15:07:26.645,0.001933,-0.008344,0.008065
17-Feb-2025 15:07:26.745,-0.000403,-0.005798,0.006248
17-Feb-2025 15:07:26.844,0.000613,-0.00317,0.004074
